revenue,score0,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19
41689.86,-0.2870722631713489,0.3515814877031519,-1.3192957215556482,0.34160283147767717,0.46445620966528284,-1.338202853972581,0.3131898413800587,0.013219957713227995,-1.2487760802007142,-0.6612774784980506,0.47903530271992273,-0.82603677284664,1.1633537116180535,-0.04946000522644925,1.2981444657044767,0.7479866115552865,1.9712842928513772,-1.1131732300037374,1.024882011760534,-0.6406657646961643
31128.11,0.24857338605132834,-0.6733605420574059,0.47878790556186224,-2.1311401530405996,-0.8235080349874078,2.090243385292053,-0.34230183812469883,-0.13524808405732902,0.7190758383758518,0.0784504124699939,-0.6685802672355151,0.546723338096133,0.7103092450219232,-0.5176606383120832,-1.087193057308342,-0.5711639009561345,0.2522803212204168,-3.111363190206203,-0.230447926607462,-0.35024406020052484
21549.58,-0.3127082885041283,-1.8418687355990389,-0.01497809348553083,1.3131002948701884,-1.0251320870066034,-0.7434829376929982,-0.22443420801260577,0.0010794721295967183,-0.17880799484990897,0.003294400483076675,1.406958378449807,-1.146786846430685,-0.9620243493275233,0.4056788004255131,0.18468006042594273,-0.03639641860258409,0.26529040942642934,-0.436266896929835,1.5704701550126883,-1.2528083985479723
11053.77,-0.3928595623324754,0.631893672971247,1.4703850624557626,-0.570709602898567,0.36038392691392107,-0.2889152630322007,-0.059966380223019554,-0.8523695274530548,1.3711293281447403,0.4002129657442406,-1.177134284548652,-3.4904906588760594,-2.9152621897164033,0.6248675748418091,0.5645482577799802,3.4045978699463078,-0.7835913337918389,-0.09169557634561298,-1.5691026435984117,-0.16117799646344463
44794.15,1.7415018310011146,0.2127907416573686,-0.26035637579232507,0.5233997096757448,0.36617665531610716,-1.0791834190573786,0.7238191237429503,-0.11844241430022841,-2.0042032938366554,1.8688671354547286,0.30071110252889266,1.6481023622778244,0.23436164045547775,-0.2110503851439479,-0.21498410624820397,1.4174142830468772,-0.7784918695574791,-0.2257814363706188,-0.6982784346532942,0.9507721782585358
33851.49,-0.6209283681362643,1.3642934595699217,1.0873305900665364,-0.8944567215221413,-0.12775677603243485,-2.020836567835443,-0.8971283059598653,0.452089783560304,-0.08534197459980457,0.315748445700081,0.44701108111704757,0.7748688655558572,-0.6112265886992831,-0.06491824465649577,-0.1528377055625655,-1.296373039046016,0.4335979162589127,0.5700897058813943,0.8919507592242107,-0.08112729996284318
52895.54,1.1192259436559202,1.3113052640106957,-1.6640114450706731,0.9770185937524372,0.9443013925775926,-2.117267521126875,-1.1652816155218986,-1.2969112686072277,-1.281482315209517,0.5868115944938935,0.7931578699982126,-1.0016944586341987,0.5236121831032599,-0.8938394352857469,-1.1986950835448373,1.363060621853115,1.4690757582512093,1.1316643653146834,-1.0027853231686552,1.0703484206670226
56260.68,3.9476389365482905,-0.17401068542995574,0.3849223980731176,-1.3898093836768681,0.7300803019401018,0.06663790208067948,-0.26143647492695476,1.162997348533339,-0.038993182447192,-1.8220853223803812,-0.8999467707774114,0.11532909288566139,0.7226190896400642,-0.1131570454645784,0.7562358258259914,0.4571735182445748,0.16006754511242513,1.1563046477147472,0.6446727379001781,1.2570402283903008
19241.22,-0.4719786613364519,-0.663042392675277,1.085923106414344,-0.13067226965154635,-0.6131149087221742,0.577755488716301,-1.2296726581078223,0.9530161190930413,-1.380543430006108,-1.147343008426948,0.08594500246285879,1.7447019564130932,-0.615040919110854,-0.520201939386448,0.0771069679211938,1.1444166077226452,-0.4069292306696265,-0.8946709716143125,1.1197431104425446,-1.967899555299019
37764.55,-0.6435449027054807,-0.9014550647609945,0.7115698091282809,-0.07598185635304747,-1.6538146480296876,-0.0798413812635546,-1.9259140739492666,0.10453682796201288,0.19818815645515292,-0.5880698220345043,0.14505341325117152,-1.0419189429273361,-0.44622405249245883,-0.5184859406914516,-1.4123921162678104,-0.2027212959716592,-0.031095520086003983,0.12380113301651106,0.14032741453658018,0.5910788953095979
47644.89,-1.4132288916825908,0.5707411893287264,0.8691596516160686,-0.2741884451839134,1.3443494519212686,-0.8575069094658729,1.46102983257158,-0.14955951959662006,-0.7390741107495135,-0.4658524238039292,-0.4418449083210136,0.8436318103404566,0.8569198609502426,0.4185459073119545,-1.5271262322878432,-0.19669174709561113,-0.23492901553859385,0.32117208470390973,0.2196228752405558,0.12447254769252937
27730.09,-0.24665631282598036,0.08116582358638184,1.0696822267195323,0.7595925789319133,1.0236417792966925,0.12171831962402639,-2.130886966387922,1.9506204397960407,0.6311020332613235,0.7313782595179135,-0.9655282240121914,-0.6127631910901657,-0.7001464425628579,-1.2325328879295594,0.49180588032444733,0.9379676352527763,0.3840042072254061,0.7658955555205712,-1.74325463589354,-1.314714758379603
47353.39,1.5094672003849152,0.7069036244278698,-0.9923032112026547,-0.07271938885033002,0.7646409621554153,0.7602282966254821,-0.025388965411605423,0.8549075122137014,-1.4039112269629535,-0.10944450423577737,-0.15784466398037164,0.8975192040186997,0.702050592458276,-1.457189744314979,1.9965426022882613,0.19617696989362637,0.6553010497578824,0.1730574735671958,-0.6280128334627443,0.3647259409022656
54245.31,0.25433854131406314,1.224513682299775,-0.9411873090368291,0.026516822351241733,-0.31809121357596537,-0.1516865099826893,0.13485871088668377,-0.9512761664871119,-2.205914888948874,-1.127533137475599,0.9863917924520663,0.9928105221957828,1.1610234177407277,0.16205402051756002,-0.19332364562765478,0.671922371292345,-0.8807123073242635,-0.06917377064524759,-0.5441865909973215,0.9911538217332175
30289.29,-0.7998809449284412,0.4735453488573638,-1.775993236673313,-0.21103874448341217,-0.49288347868998983,0.6018890039405739,-0.09112554368039091,0.32375601125542175,-0.2958803942739756,0.10644955734691637,-0.16106664781536775,-1.6145773111195423,-1.0885296618663365,1.0326825400443682,0.07185882779748572,-0.6394989824904097,-0.04993133109717658,0.781361751608556,0.9937657698139816,-0.37410010545752903
46892.12,-0.6978680961991859,-0.555184455546029,1.2733698229326635,0.296937283034665,-0.2624805290961103,1.4793310545679335,0.6522688558098889,2.128824239440942,0.8983566373510943,-0.09242514322848563,-2.6539485847398865,1.3807995257563395,1.1053590191231288,-0.015370866913230245,-0.5051833692535664,-0.5314590117408811,0.5438364096278547,-1.067752399498908,-0.7042039738734625,0.4590007179039509
57632.63,-1.311430296872276,-1.8422228664142863,-1.5000453774522657,-0.03794139264299416,-1.737485658718524,-1.2827894026917774,0.7068246493207214,0.6373962111662134,-0.696162065413837,0.2134703428462472,0.4796932395286064,-0.49594907324688836,1.277638341668243,-1.583958913542477,-1.6284645973423912,-0.32865840041920324,0.17507879541098093,-0.17920533713823514,-0.3457248136379172,1.6379531982161455
87975.82,0.06628953934545437,-0.045521282455463934,2.088083013585096,-0.011089327705825337,-1.387071833818027,1.2891541887647757,0.03990843390011974,1.0358823404482473,0.3158735849070988,1.802085591328098,1.703332382250687,1.1787289292551286,2.0973192602517017,0.23199268002616946,0.13204852901299116,1.652561920109283,1.842076969066565,2.4951320040941387,0.41615839713788655,4.150989330511461
53624.29,-0.7792794138402361,-0.33112204756260427,-0.00795985120303119,-0.12679018951511686,1.8979828388140827,0.7799492375261347,-0.059648123347587165,0.48251033905157065,0.525815008730507,1.7141389175916584,-0.6902679309963163,1.7114079576324537,1.2344921093474321,-0.31187390525300074,0.7316608394000407,1.9624744581513536,1.0246278069701502,0.48522175223308645,0.1686145896303366,0.41809167226701427
33568.6,-0.47210227104959596,-1.177248311829264,-0.5852275795546679,0.6634897320665685,-0.9242004416703493,-0.2690675975186341,-0.9426813491224475,-1.1085090596382565,-0.208049940338912,0.2068738804451731,0.538571460303959,-0.628158544160289,-1.1433657256262186,-0.6838120738299683,-1.3220151235119657,-1.5965179276458092,-0.049087100257737874,2.5897123495131664,0.8943915008609814,-0.7507277627028206
28959.34,-2.2824316334170547,0.06543685796632019,-2.575784944317873,0.05036350396873321,-1.2325084091823872,-0.37213072093335603,1.1647062002960655,-0.18474759875657884,1.236936067776787,-0.1319119278600786,-1.0569313402700489,1.4714651107097718,-1.9142283448291517,-1.293972963134092,-0.04060825120555159,-1.4869555888184134,1.1368286672871117,0.8799269376195528,-1.1177784861486884,1.049942603625585
31342.47,1.083905527376269,0.49452534205329884,0.39559227537826797,-0.076097874723452,0.24461167605682796,-1.078701230874826,-0.7974300935621655,-0.9071544216868961,-0.027833601813521725,-0.4568661522537829,1.7538682161695807,0.2258109566097927,0.11428976059516362,-0.008637757248096085,-1.0383510315197122,1.4508446122919645,-0.4596556314712027,1.2487450296819553,-1.1030339598363612,-2.5246044445909694
36918.45,1.2400331742372672,0.8243481122658878,0.09426861828453091,1.188501054437836,-0.2395216182722704,-0.1875378287500717,-1.1466695441625199,0.08578956638602048,0.39591320619149617,0.33732410872670565,1.1978404000061504,0.8349922393250943,0.6261500855872514,-1.2073033822406523,0.5601630399034966,1.21010857825337,-0.8680040764119524,0.75055372452913,-0.7490208093627133,-2.1536828545677524
59471.65,-0.7979089286192146,0.7054931519557435,0.3475978165708306,0.42001866912500563,-0.35190919565925166,0.0008089780886317667,-1.0016761498515865,0.5265131426545904,-0.24867682100881536,-0.12572370114813886,-0.6764907031805802,0.6347334832480853,2.0125767527633007,0.44722704041195305,0.8007951673368842,1.5418582166417436,-0.077088852151888,0.34804910810243866,0.78463529172167,0.45012181065746576
30722.65,1.4745066515559115,-0.44677878154608447,0.10537904452085699,1.267341774552941,0.7273391924998748,-1.6828025048661666,1.5951587982755386,1.3780757285577059,0.10225716116657613,-0.17682290988554264,-0.8723149259019801,1.515446015984241,-0.26231588783986226,0.3908822801779369,-0.5016921124253186,-0.3059762889930262,-0.15307118578177017,-1.8530777440472053,0.016790150040380994,0.45437554944831354
30991.42,-0.5751911228532478,-0.478728068899259,0.1784467309289375,-0.5544649800477541,-0.03604910579353286,-2.092552963969254,-0.8571000062656995,1.3002119340768947,-0.6556259135083432,-0.24376394445947924,-0.7635080911614979,2.189164474596445,-0.9780622841273956,-0.42142555535304643,-0.25871659651059675,1.294021069002941,0.6912665897710208,0.7957792107667978,0.08450267011545745,-0.34614301123892954
38509.88,-0.672170569336367,1.1224025229843457,1.302985248626717,-0.025034184628693827,-0.6413053333918783,0.030543272133212774,0.09062095384078321,0.38368251987993723,-0.40012553389847394,1.8791255025565037,0.8837974337302175,0.10128546470537199,-0.03320156232037754,0.18239314422584216,-0.3715300300589636,0.41894802986105967,0.2822594263197912,0.7063585163502858,0.4363049609671741,-0.2690483025949856
33240.18,0.19012412106196522,-1.2629876837500518,-0.5218608623052732,0.5903172823483824,0.11823421883968514,-1.1908665906563216,0.011895866272592892,-0.18954284626771278,0.4987390335835126,0.12688416227862612,0.7436200066609198,0.40212128713054474,-0.526062038100452,-0.7696625929059279,-0.9358686652853703,1.120454015399176,0.06723020184963249,-1.5487932931826638,-1.1164421822468336,1.0597963899960559
44539.56,0.49498700491759456,0.11916739167029076,0.9724385319440456,0.5216784171631581,-0.6024739361404328,0.27389534126674586,0.2148979246158637,-1.3689468528813902,-1.137214571878857,-0.4427783206735546,-0.716347072587003,-1.3388607058336686,0.8368856938675654,0.7768081504662532,0.004908097964445328,-1.4399343728333487,-0.9643782778242916,-1.8692163385215188,-0.5238974988034127,1.074071421150775
26948.28,-0.10690673432395742,-0.16452038817670367,-0.48269244726224103,1.8314032196697771,1.4882586544326533,-0.7902214584857314,0.8119233308786211,0.9185883722631736,0.5596460583395153,0.4901640155735796,-1.4921353181136265,0.579674526677308,-0.6139174469363069,-0.6591152215138335,0.5260417783551838,0.25056846200156047,-1.1425717487523077,-0.5483982622797949,-1.110525620545272,-0.6909845612046975
43559.61,-0.7579403764506097,1.795426732891543,-0.8851150260636297,-1.1151169967286758,-1.1922502841227327,0.2423506938818812,-0.6564001256102118,-0.5710476149392965,-0.4558053653107445,-0.8669814651673603,1.9843600356817106,0.2676128752314277,0.8963449769827764,-0.9175783387739211,0.7871019959644165,0.7317379226384304,0.6614656115083244,0.5031409165996724,2.537098445298186,-1.0087135405538183
45091.48,0.32538763830239525,-1.3666143961662778,-0.5987736889174694,1.375156119760344,-1.4666494322553878,2.489211151840157,1.7326035338867969,1.3929009596262192,1.6194356173588542,0.4672841337934358,1.0403607930533763,-1.251526290266673,0.3158350029994453,0.1478021609450519,0.8910622846814042,-0.22466522550018367,-0.7794453326312628,-1.1054392288153603,-2.30453454731954,1.4730449877964482
25203.17,0.1890796776589479,-0.9448658371467704,-0.28792228066487924,-0.08184976027734306,0.34845130598917434,0.037950129059392566,1.6232682478578084,-0.3157044154024924,0.8713340857118278,0.17541108942290343,0.0754093135676366,1.2214464608611746,-1.7741265712701109,-1.281835553852057,-0.3956042710735937,1.1915267714676987,0.7622862291466158,0.3758841127799954,0.4255696176903284,0.20245475417677888
40853.89,-0.6837073847155594,0.4156290489045129,-0.5250112661306136,0.5296527769771543,1.323193156453462,-0.061748852133609346,0.4752609707741388,-1.2421604125056427,-0.12016905210738299,-0.9134359384151227,0.8430830518081357,-2.5615185567608973,0.35867845827406847,-1.2108046614814871,-1.4539655279059576,1.9208835501688775,-1.4434175232164272,-1.171139220852759,-0.12290696157691054,0.7306700254024409
43227.86,0.6253310488713157,0.36545470705242294,0.3761550667529232,-1.1621915748053306,0.5633495313440863,1.174899574799383,0.43353671305865776,0.5215753663228458,1.73543018570164,1.7131215771512052,1.0111971387661107,-0.4632123645852923,1.0513202044751122,-0.8513568510984417,0.03946812356086644,0.760731306496859,1.6919751066835245,-0.9180672996586424,1.424298177769198,-0.2357823684296351
25258.65,-0.29660716364865786,1.2201483478425232,0.16898364767692747,-2.1298345312048506,1.5317690627899387,1.4031007066268832,-1.1842300090947064,1.3472146837816674,-0.5914796994482953,0.033199028202817484,-0.9692470444685737,0.8063302642579646,-1.0489373321673012,-0.6278121289574694,-0.9077703994617898,0.15817551661475268,1.1727552455922843,-0.3687777062461814,0.9391131873535158,-0.6551543361128538
25514.21,0.5058190732519754,-1.4486172515029092,-1.623818270138527,1.5406429491139513,-0.9162078433557108,-1.7584203151697038,0.6437432641256949,1.5547365627260337,1.1119361330569513,0.8793510132985276,1.1740739294001465,-0.04322365867965713,-1.6897302750703151,0.6027142339347825,-1.1385297948223603,1.3679459833287586,0.39600037500926843,-0.19675837279669722,-1.8460455148224033,0.5214741548103864
47536.36,-0.05466651494195797,0.4986094004936766,-1.364433446040249,1.164744839704444,-0.8041336960229317,-1.1280749772563723,0.1672471782193581,-0.6177809427963892,1.6730417183618482,-2.6555249379805375,0.6685701322732526,0.09312579011053418,0.769459256293677,-0.9728255572111816,-0.4454199699529649,-0.21942277824226583,-0.7208333758575485,1.308527380996057,-1.4515821863178602,-0.49685631103862127
45470.22,0.1130931776216874,0.2570328688525345,1.398005072661393,0.20835573772517915,-2.338632481915717,1.2111337718490816,-0.561676206808597,1.334666594717679,-0.7262247388883343,0.14893435577763325,-0.04665529868728172,-1.2266514355263718,1.1585980160885747,1.2225268010350974,-0.22169536745362814,0.21226865063671904,-2.009735956959331,0.8531772460717615,1.9172255309593706,-1.4519965724260036
47438.62,-2.934489889931881,-1.185450127178151,-1.4287193335277326,-1.4784049357177182,-0.40799279089217794,0.5066292943161748,0.4102196115634459,-1.6454402997405602,-1.3507525060628423,0.5946362375872715,0.9511138852023661,0.5278733464951066,0.13503404978539682,-0.4032791309433647,-0.39175244758726224,-0.34874333223946763,0.3255097669266261,0.44920650809493734,-0.38924860814733847,1.235234133441094
38933.69,-0.21742445348958064,-0.7968761200015854,-0.4441906963176534,0.5750476246278835,1.619462276606609,-1.1588475554595472,-0.11352114028982974,0.19035237837429544,-0.3775787609947467,-1.6099179383911808,-0.8483121517741128,0.4118242080524109,0.09586793462931546,0.3487498413341227,0.46051052950791216,1.1257603028684744,-0.2912634495854171,0.1237490338809135,2.277792449928559,-0.2523547246149473
35481.74,0.49737100696769887,-1.9664994741143231,1.0113981045147487,0.46490117050667984,-1.024901690771937,-0.6221689123097757,-1.5771469702356402,2.556265082371701,0.8838485558716123,0.663784753902375,-1.159354273313955,-0.6754541091015456,0.4105838406472927,-0.3730775029649038,0.2347513751797104,-0.6618196942306444,0.20615363366356387,-0.8929277906712166,-1.1268131534417933,-0.6011084098055397
42053.2,-0.8326149578012159,-0.16486366010258108,-0.12350952647919677,-0.477150299494599,-2.202239180503555,-0.5858252720340233,-0.8632583338284596,-0.07365803698440165,1.994309418413241,1.4523006642501526,0.5251775260205036,-0.8712601738417282,-0.44626920835215905,-0.38206556275450865,1.2179331747259472,-0.9084317247455557,-1.1805424691435298,0.3533079242052763,-0.7241461581364799,1.1036973090606954
13672.27,0.40035371197043274,0.82527888469746,-0.9451352935899264,0.8121959347373944,-0.5202157288379966,-0.15518359271153348,0.9797253762021553,-0.5587523862590067,-0.555232647868233,0.24947914568010734,-1.228448415263955,-0.16054575094582688,-1.6108229206926608,-1.1483357552082971,-1.4878353940241025,0.681428760545682,0.27977620044260915,-1.297715871886925,-1.1618121267068753,-0.9420617115930751
33586.63,0.5216796471189277,0.63708387622958,2.069179142488196,-0.08449962841763338,-0.768224581333673,0.03564275420029165,-0.33822684197087816,2.0029610789783496,0.45009385600481,-0.3913625628000034,0.24163614944740594,-0.09538125431419252,-1.244721812268966,1.3873790998773678,-0.7013622357215538,2.1066886555433726,0.9399286492915718,1.4848761004786886,0.4341580837953717,0.28243731903381913
56491.47,-0.5448275497644859,-1.374673006805175,-0.9226942904535149,0.3539075036157473,-1.8952347229288389,0.8194192399110225,-0.9189055588774535,-0.5843788091617256,-0.33236674237594227,0.2807626020622293,-0.7523156151040339,0.5579537026010611,0.0867747326389348,0.07845181848844651,1.0435055528223702,0.6811261353682618,-1.7167718592671046,1.8906593834516143,0.6507951493430091,1.9171490897714094
38383.91,-0.3868004778830832,0.16698326127932744,-1.3580032763818024,0.4256228417908408,-1.0040752019117727,0.1396171344481974,-0.3511058951089686,0.6877321527614153,-0.2866645597510954,-1.3428135297866388,-0.31475175452597515,0.6382232321441029,-0.6904004870952053,-0.2631364976159088,-1.6755309049280434,0.7264579390972015,0.47809417268329385,1.8118442034138755,1.6552714698812778,-0.28562727168446106
41471.73,1.2739955030279746,0.5860072388513735,-1.3481784976481848,-1.4288295180079316,0.16185356359614037,-0.5094252351792031,0.4144557211125418,-1.3662877561803761,0.2662625883456371,0.16937081969680395,1.0618142341333023,-0.3002392214087641,0.05306137421633806,-0.6469834731779414,-0.8244846006725439,0.30010131536798434,-0.4408859231572816,-1.1534735416330268,-0.49055552238519246,1.554205583788667
30419.52,-0.6585167728761159,-0.5193519851650564,0.7159065962935167,-1.0262651844435582,-0.03315183669922254,-0.015756703495962934,0.5380517361663395,0.9358747189897622,0.36623695151348024,-0.9750486628145998,1.013044285809322,0.6545875955279709,-1.3713954831386264,-0.42128455516445124,0.922165154368479,-1.299623493021038,-1.7627308318356574,2.13177068234839,1.8715325626615085,-0.7966493320688579
30871.06,0.2786232122227954,-2.07102950870602,-1.044777900631639,-0.9579227236472994,0.8785057202858346,-1.831192649114807,-2.1577859442219283,-1.2850193392318325,-0.8385449515839605,-0.669832226379074,0.17532447193302267,0.7921534197451177,-0.7904723457208117,0.46195038939385835,-1.420501194822584,0.3356431454208859,1.7705362218479355,-0.12998519291065674,0.22897685183216812,-0.01933359351158433
48623.35,0.9259311277473908,-0.6459356919921292,-0.08322097327480565,-0.07340319691744038,0.3824516001049701,-0.43118797511816803,-0.6357460149705595,1.4191536279351964,0.05716142044863075,-0.04367149858003436,-0.09731116772412826,-0.7676412562284061,-0.41864660328605274,1.3143139068125922,0.5889767030484885,0.18861845271668035,-1.358037654291966,2.122055265079269,-0.5297426939567293,1.0235723687383549
35116.71,1.634326467843688,0.33998731185660885,0.2591476219826435,-1.2465510474919883,1.0562770431990156,-0.6282216356680428,-1.1062668819442438,1.1049452130530844,0.33739755001190996,-0.4756432517000116,-0.6372459587292842,1.6017616641169328,0.3427902282980986,-1.4489626120825143,0.8866438956767476,-0.759625262695865,1.751496668020499,-0.32607669703040604,-1.3320490137566838,-1.0290487503066394
43099.78,1.0139839124002359,1.6870183624553594,0.8512401105771887,0.9541731471546414,-0.3951130277166046,-0.25017408863039986,0.6301591162646424,-0.322821452486049,-0.7545019577347846,-1.1240517435179642,-0.005770063383230841,0.2965966090877375,-0.21524611859603923,-0.9009761467711475,1.5062874869335272,-0.22008313781275848,0.7365286330293569,-0.13871924366012395,0.6869798629547614,1.4088399407740813
30796.05,1.62285377411927,-1.5140843856901323,0.74479072513379,-0.7981170444665152,0.8088200168692156,-0.023659593363489658,1.2132784113446227,1.0957700258587375,2.745262879538004,-1.182741995173743,0.15468853802315594,1.266581566524049,-0.9272275628226704,-0.5381286470384052,1.2901800013891633,-1.0363751896410969,0.7984927378496591,0.33703948517866045,1.1484653905137778,-0.2534534327584246
33046.48,-0.7879640968677422,0.2550550961027582,1.2093043506849739,-0.2237576689855289,-1.3381184980284508,0.5241282286240904,-1.4783722104386803,1.2569137926498537,-0.14209508592273123,-0.4466297547019238,0.609358143728229,1.3243969215580436,-1.162022491978725,1.2107612644958499,0.6698268849412338,0.6912475648080251,-0.7185041955250118,1.1808513412812474,0.9316466695875599,0.037067204837164996
35874.84,-0.6689157736102623,-0.97093051677131,-0.05290078322360551,-0.6157774992571333,0.8887249836542507,0.9358130213473589,-1.3036597965800665,1.0643783667700788,-2.6990657412356245,-0.2882483012606477,0.6239602808978851,0.2321839080279656,-0.25956009381347034,-2.164767080114855,1.301360196603971,0.30314127108941186,2.0424624514080545,-0.007988527737755815,2.02386019117992,-0.18844416603723138
39845.85,0.8528918927836765,1.8442508693785689,-0.25551597068606957,0.3921671977811981,-1.3526166087340203,0.19342203276965494,0.34609706128158196,-0.07831358097419455,1.4698149686790172,0.16755570274772966,0.9011561361408353,1.4159662062337195,-0.07832458115746767,0.37614673806813886,-0.25830171336997193,-0.9645438324960793,0.828755664107801,-0.5776453554332129,-0.858984084533199,0.7267165397947569
19980.27,-0.12647276357490247,-0.04457858309996453,-1.274939576961289,0.8854454737959283,-0.6166125677109877,1.610216058168517,-0.5855695966541732,-0.26558834701771517,0.997024757490938,0.001563995776966445,-0.8436947950318695,0.1848000946215842,-0.785514666167429,0.6769502706667311,-1.0343628585664042,-1.966488914652727,0.14198484799902222,-1.746599317471419,1.2594449530915492,-0.9494694045624468
17459.05,2.1776285757431553,0.7426625421908644,-1.2308989644395447,-0.4788039973559815,0.009236325326793991,1.1199658553489993,0.5321017344567442,1.4404404396828892,-0.6753613946445817,0.4628188405949444,-0.6004058732339008,-0.3494091266104981,-1.1058424577896164,0.13943197537828672,-2.0494302114536724,-0.4561309910655617,1.56603646184251,-3.065071704926918,0.29937512142494843,0.15071922427111686
35316.33,-0.6208901955135153,0.8397261942066834,1.3367434655616772,1.0196096260131118,0.7902803779217097,0.18862885341120333,0.05475651549293141,-0.5548667413673262,-1.8387923951651237,0.7567234518149251,-0.09338501902683453,-0.8387343932179409,0.14112712973514777,-1.1661866550611841,-0.921612306107494,0.5552241906618018,0.6631133638118337,0.4592011642195997,-0.3390507249390486,-1.3381121135163743
23381.81,-0.17737824627842633,0.19028512633484246,0.4195436587668735,-1.3783418547758042,-0.42966801837860114,0.639047143568412,1.7227237660973787,0.6192864158905526,0.6094140729318125,-1.088316944032932,1.9265073967465176,-0.8124203488924007,-0.9260855505187926,-0.8832159309367055,1.461313908704225,-0.5506219081089107,0.09982663552512379,-3.0723010142415883,-0.8605091676602405,0.9255506797713988
26002.97,0.041795592838688556,0.6412564496104601,0.9064760632323801,-1.086108567991927,0.2590213034438248,0.3826610326151227,3.037348811620181,0.19728967249481894,0.2492942828699873,0.050114431681432606,0.022901801993160553,0.882720098453134,-1.1620788770961703,-1.0597025738778971,0.6122393383562325,-0.5452121092582133,0.2268386540925079,0.5215037193770826,0.18336541712858598,-0.8502523880738547
